Time;Acel Long;Presión CIL;Presión TUB;Longitude;Latitude;Z;Velocity;Direction;Used satellites;CIL KPA;TUB KPA;Acel Long/IIR Filter;DEP KPA;BAL KPA;Ac Corregida;Ac C/ Sg Corregido;Presión Cil.;Filt Press;Presión Diff.;Aceleración;Velocidad Filt;Velocity Simp;Velocity RK4;Distancia;ACrms2;Ac Jerk;Tiempo
0,11;-0,42275497;1,3119638;3,1426752;-3671,23697;-1803,39272;71;64;331,60001;10;1,2409389;494,66876;-0,67303717;0;0;-3,25807816556292E-02;3,25807816556292E-02;0,5457629084934;;-9,33104983199984E-03;;64,0191881073036;64,2774438629168;85,4547278172754;;0;0,208932633056089;-11,19
0,12;-0,93065363;1,311214;3,1421101;-3671,23697;-1803,39272;71;64;331,60001;10;1,0534823;494,5275;-0,66589475;0;0;-0,540479441655629;0,540479441655629;0,543832328702;;9,88205553399624E-03;;64,0191881073036;64,2774438629168;85,4708769812748;;0;0,20812573979823;-11,18
0,13;-0,93862146;1,3110995;3,1421685;-3671,23697;-1803,39272;71;64;331,60001;10;1,0248721;494,54211;-0,67174399;0;0;-0,548447271655629;0,548447271655629;0,5435375149035;;3,60059053119999E-02;;64,0191881073036;64,2774438629168;85,4846154777543;;0;0,208555052362202;-11,17
0,14;-0,32043019;1,3120282;3,1427968;-3671,23697;-1803,39272;71;64;331,60001;10;1,2570322;494,69916;-0,6886701;0;0;6,97439983443708E-02;-6,97439983443708E-02;0,5459287251626;;1,38008904799869E-03;;64,0191881073036;64,2774438629168;85,5045593209938;;0;0,20867616686373;-11,16
0,15;-1,0450008;1,31194;3,1434536;-3671,23697;-1803,39272;71;64;331,60001;10;1,2349784;494,86337;-0,71164632;0;0;-0,654826611655629;0,654826611655629;0,54570162842;;-2,04129589040036E-02;;64,0191881073036;64,2774438629168;85,5233708808332;;0;0,208177156851981;-11,15
0,16;-0,72076261;1,3129914;3,1434977;-3671,23697;-1803,39272;71;64;331,60001;10;1,4978349;494,87439;-0,73462677;0;0;-0,330588421655629;0,330588421655629;0,5484087657802;;-1,34455690460011E-02;;64,0191881073036;64,2774438629168;85,5361363114727;;0;0,208422358285661;-11,14
0,17;-0,67661029;1,310885;3,1420386;-3671,23697;-1803,39272;71;64;331,60001;10;0,97122788;494,50961;-0,75226939;0;0;-0,286436101655629;0,286436101655629;0,542985221805;;2,69477835380005E-02;;64,0191881073036;64,2774438629168;85,5549822832322;;0;0,207881737212308;-11,13
0,18;-0,89606744;1,3119447;3,1428218;-3671,23697;-1803,39272;71;64;331,60001;10;1,2361705;494,70541;-0,76167172;0;0;-0,505893251655629;0,505893251655629;0,5457137299471;;4,26643200099885E-03;;64,0191881073036;64,2774438629168;85,5742115579117;;0;0,207945157004841;-11,12
0,19;-0,44372058;1,3120759;3,1432414;-3671,23697;-1803,39272;71;64;331,60001;10;1,2689531;494,81033;-0,76323086;0;0;-5,35463916556291E-02;5,35463916556291E-02;0,5460515427887;;2,39404253139997E-02;;64,0191881073036;64,2774438629168;85,5911238044311;;0;0,208056611422379;-11,11
0,2;-0,89248306;1,310693;3,1416929;-3671,23697;-1803,39272;71;64;331,60001;10;0,92324615;494,42319;-0,75953072;0;0;-0,502308871655629;0,502308871655629;0,542490861549;;0,039319663902998;;64,0191881073036;64,2774438629168;85,6073450323906;;0;0,207167562833904;-11,1
0,21;-0,76698327;1,3116014;3,1423509;-3671,23697;-1803,39272;71;64;331,60001;10;1,1503398;494,58771;-0,75322312;0;0;-0,376809081655629;0,376809081655629;0,5448298035102;;1,15093247099962E-02;;64,0191881073036;64,2774438629168;85,6207285712701;;0;0,207287047904057;-11,09
0,22;-0,63617158;1,3115978;3,1428969;-3671,23697;-1803,39272;71;64;331,60001;10;1,1494458;494,72421;-0,74589115;0;0;-0,245997391655629;0,245997391655629;0,5448205342554;;8,65645406600057E-03;;64,0191881073036;64,2774438629168;85,6379482498695;;0;0,207151908651332;-11,08
0,23;-0,9570604;1,3124979;3,1432283;-3671,23697;-1803,39272;71;64;331,60001;10;1,3744533;494,80704;-0,73855633;0;0;-0,566886211655629;0,566886211655629;0,5471381054347;;-2,51093813360015E-02;;64,0191881073036;64,2774438629168;85,655971342989;;0;0,206441993703841;-11,07
0,24;-0,66590422;1,3120818;3,1432664;-3671,23697;-1803,39272;71;64;331,60001;10;1,2704432;494,81659;-0,73261923;0;0;-0,275730031655629;0,275730031655629;0,5460667340674;;-1,61439521100037E-02;;64,0191881073036;64,2774438629168;85,6731996239085;;0;0,206330651536255;-11,06
0,25;-0,89256531;1,3111472;3,1420505;-3671,23697;-1803,39272;71;64;331,60001;10;1,036793;494,5126;-0,73003387;0;0;-0,502391121655629;0,502391121655629;0,5436603325296;1,03604648223032E-02;7,46175011400008E-02;0,32876054996593;64,0191881073036;64,2794164262166;85,6930656220679;;0,108083499213901;-0,013319174215866;-11,05
0,26;-0,69651818;1,3124692;3,1431925;-3671,23697;-1803,39272;71;64;331,60001;10;1,3673007;494,7981;-0,7326858;0;0;-0,306343991655629;0,306343991655629;0,5470642088756;1,37081985774104E-02;-2,43704157449987E-02;0,327504846428074;64,0237629703525;64,2892717084943;85,7125144708274;;0,107259424433876;-1,26279138462333E-02;-11,04
0,27;-0,50591224;1,3119316;3,142935;-3671,23697;-1803,39272;71;64;331,60001;10;1,2328923;494,73373;-0,74127656;0;0;-0,115738051655629;0,115738051655629;0,5456800001588;1,22681839654634E-02;-1,15711197420043E-02;0,326456881783272;64,0290631840643;64,3010631293991;85,7315567460269;;0,106574095663657;-1,19369637293816E-02;-11,03
0,28;-1,0856392;1,3121104;3,1432283;-3671,23697;-1803,39272;71;64;331,60001;10;1,2775958;494,80704;-0,7541163;0;0;-0,695465011655629;0,695465011655629;0,546140373147199;1,26743525678645E-02;1,32910814660026E-02;0,324731008012254;64,0351278671263;64,3128115096885;85,7463265519063;;0,105450227564655;-1,14264004838256E-02;-11,02
0,29;-0,55518848;1,3130057;3,1433225;-3671,23697;-1803,39272;71;64;331,60001;10;1,5014112;494,8306;-0,76696455;0;0;-0,165014291655629;0,165014291655629;0,5484455853201;1,49224543258068E-02;1,34919153199853E-03;0,323945620945983;64,0419858186995;64,3245074688972;85,7611259731858;;0,104940765330079;-1,08305904191704E-02;-11,01
0,3;-0,52520907;1,3122201;3,1429863;-3671,23697;-1803,39272;71;64;331,60001;10;1,3050139;494,74655;-0,77485245;0;0;-0,135034881655629;0,135034881655629;0,5464228279393;1,28457790610421E-02;-2,66413831709988E-02;0,323415922090586;64,0496417712909;64,3361710453805;85,7811861615853;;0,104597858661704;-1,03979330338535E-02;-11
0,31;-0,83728385;1,3120484;3,1425381;-3671,23697;-1803,39272;71;64;331,60001;10;1,2620986;494,63449;-0,77448088;0;0;-0,447109661655629;0,447109661655629;0,545980735981199;1,23582086498798E-02;1,34146715300054E-02;0,322064049383215;64,0581001726567;64,3478090855327;85,7951125033047;;0,103725251905114;-9,72610412025343E-03;-10,99
0,32;-0,42575175;1,311934;3,1423032;-3671,23697;-1803,39272;71;64;331,60001;10;1,2334883;494,57578;-0,76490796;0;0;-3,55775616556291E-02;3,55775616556291E-02;0,545686179662;0,012023259726443;3,31375859100147E-03;0,322193258868939;64,0673518183114;64,3594122778036;85,8056988279042;;0,103808496060587;-9,65706189877376E-03;-10,98
0,33;-0,73645157;1,3115227;3,142345;-3671,23697;-1803,39272;71;64;331,60001;10;1,1306703;494,58621;-0,74681288;0;0;-0,346277381655629;0,346277381655629;0,5446271673011;1,09228929925408E-02;6,41638415600165E-03;0,321603707238164;64,0773735818843;64,3710069225562;85,8184768091037;;0,10342894450933;-9,26210074216405E-03;-10,97
0,34;-0,54783171;1,3114548;3,1423783;-3671,23697;-1803,39272;71;64;331,60001;10;1,113683;494,59457;-0,72195601;0;0;-0,157657521655629;0,157657521655629;0,5444523388564;1,07157819713511E-02;1,00365431139993E-02;0,321092083712901;64,0881285057633;64,3825851235854;85,8288513151031;;0,103100126223093;-8,2322564611846E-03;-10,96
0,35;-0,4878259;1,3140452;3,1438076;-3671,23697;-1803,39272;71;64;331,60001;10;1,7612875;494,95187;-0,69300026;0;0;-9,76517116556291E-02;9,76517116556291E-02;0,5511220826436;1,73646777904021E-02;-5,46963276989987E-02;0,321461178036316;64,0995661874905;64,3941497229062;85,8394807932626;;0,103337288984496;-8,41284619191744E-03;-10,95
0,36;-0,83179563;1,3115227;3,143059;-3671,23697;-1803,39272;71;64;331,60001;10;1,1306703;494,76474;-0,66312665;0;0;-0,441621441655629;0,441621441655629;0,5446271673011;1,08383350197572E-02;3,43786361359999E-02;0,320528158189635;64,1116235403413;64,4057145126304;85,8485917229021;;0,10273830019244;-7,82563690589026E-03;-10,94
0,37;-0,65354109;1,3114822;3,1426275;-3671,23798999951;-1803,3910300008;71;64;331,60001;10;1,1205375;494,65686;-0,63557684;0;0;-0,263366901655629;0,263366901655629;0,544522888184599;1,07122184982924E-02;4,74225374740012E-02;0,321448959890319;64,1242257628176;64,4172646492546;85,8581267115415;;0,103329433814568;-7,50296286057073E-03;-10,93
0,38;-0,7277903;1,3126266;3,1433773;-3671,23799;-1803,39103;71;64,045715;331,58572;10;1,4066398;494,8443;-0,6136871;0;0;-0,337616111655629;0,337616111655629;0,5474694812938;1,36417539457931E-02;-3,13996006349981E-02;0,321969805715027;64,1372876217527;64,4288344120753;85,873057849501;;0,103664555792172;-7,66681587896623E-03;-10,92
0,39;-0,90642095;1,3130581;3,1438434;-3671,2379900001;-1803,39102999984;71;64,091431;331,57144;10;1,5145242;494,96082;-0,60118139;0;0;-0,516246761655629;0,516246761655629;0,548580504473299;1,47313873994256E-02;-4,98454176869967E-02;0,321368939695172;64,1507150397034;64,44041859481;85,8887295057805;;0,103277995400799;-6,85489303024474E-03;-10,91
0,4;-0,66184974;1,3111854;3,1422687;-3671,23806466675;-1803,39092199987;71;64,137146;331,55716;10;1,0463297;494,56714;-0,60173106;0;0;-0,271675551655629;0,271675551655629;0,5437586896222;9,88224528578024E-03;5,26081705759973E-02;0,322812962230808;64,1644400666062;64,4520001459704;85,90618765642;;0,104208208584229;-7,24763226350452E-03;-10,9
0,41;-0,7538563;1,3125694;3,143338;-3671,2381393334;-1803,39081399989;71;64,182854;331,54285;10;1,3923347;494,83447;-0,61753696;0;0;-0,363682111655629;0,363682111655629;0,5473222031342;1,34260421127121E-02;-6,75368203900461E-03;0,323133997199572;64,1783590187493;64,4636146746853;85,9258890786594;;0,104415580146173;-7,30482016296522E-03;-10,89
0,42;-0,69880986;1,3120627;3,143481;-3671,23821400005;-1803,39070599992;71;64,228569;331,52856;10;1,2656748;494,87024;-0,64761806;0;0;-0,308635671655629;0,308635671655629;0,5460175555211;1,20930117195598E-02;0,022653028813997;0,323699161624251;64,1923682874251;64,4752489633612;85,9429684383789;;0,104781147236243;-6,74042076541289E-03;-10,88
0,43;-0,84125602;1,3117719;3,1428015;-3671,2382886667;-1803,39059799994;71;64,274284;331,51428;10;1,1929572;494,70035;-0,68682587;0;0;-0,451081831655629;0,451081831655629;0,5452688057167;1,13133905045745E-02;0,029772331458997;0,324589558012987;64,2063667304729;64,4869040845714;85,9586605437384;;0,105358381171066;-7,32847461020251E-03;-10,87
0,44;-0,96335948;1,3118446;3,142916;-3671,23836333335;-1803,39048999997;71;64,32;331,5;10;1,2111366;494,72897;-0,72687417;0;0;-0,573185291655629;0,573185291655629;0,545455993167799;1,14641047905261E-02;5,2268297900282E-04;0,32450883751434;64,2202579437144;64,4985834819586;85,9758449671778;;0,105305985624908;-7,14387804561038E-03;-10,86
0,45;-0,58864641;1,3119209;3,1427145;-3671,238438;-1803,390382;71;64,325554;331,51001;10;1,2302101;494,67859;-0,75968534;0;0;-0,198472221655629;0,198472221655629;0,5456524498737;1,16229802268944E-02;-7,5518678690023E-03;0,326171277110439;64,2339523876861;64,5102762590697;85,9972527826973;;0,106387702011855;-7,31871365789068E-03;-10,85
0,46;-0,55575258;1,3128579;3,1430495;-3671,23851266664;-1803,39027400002;71;64,3311;331,51999;10;1,4644563;494,76236;-0,7808457;0;0;-0,165578391655629;0,165578391655629;0,5480650309147;1,39980482879459E-02;2,82197312800103E-03;0,326529360239054;64,2473694281545;64,5220105989068;86,0188038783368;;0,106621423098126;-7,71992556066244E-03;-10,84
0,47;-0,82760018;1,313324;3,1442475;-3671,23858733329;-1803,39016600005;71;64,336655;331,53;10;1,5809834;495,06186;-0,79008228;0;0;-0,437425991655629;0,437425991655629;0,549265141932;1,51600374335157E-02;-2,18548429840004E-02;0,32634026999601;64,2604391085585;64,5337623728352;86,0324323758562;;0,106497971821069;-7,47256479240051E-03;-10,83
0,48;-0,77834749;1,3114071;3,1424868;-3671,23866199994;-1803,39005800007;71;64,342209;331,54001;10;1,1017621;494,62167;-0,78887051;0;0;-0,388173301655629;0,388173301655629;0,5443295212303;1,01761627292878E-02;0,026028582437001;0,327247421482396;64,2731036759197;64,5455172000055;86,0440370358157;;0,107090874866877;-7,96167499896216E-03;-10,82
0,49;-0,58801186;1,3111222;3,1422281;-3671,23873666659;-1803,3899500001;71;64,347755;331,54999;10;1,0305345;494,55701;-0,77868509;0;0;-0,197837671655629;0,197837671655629;0,5435959627046;9,39759569692374E-03;2,38477327659969E-02;0,327224608883953;64,2853187557849;64,5572925273943;86,0611802799352;;0,107075944659256;-8,0722339995715E-03;-10,81
0,5;-0,67143941;1,3132286;3,1434608;-3671,23881133324;-1803,38984200012;71;64,35331;331,56;10;1,5571415;494,86517;-0,76155651;0;0;-0,281265221655629;0,281265221655629;0,5490195066798;1,47884720593296E-02;-5,98639372499599E-03;0,327311652484584;64,2970192957566;64,5690732724513;86,0781196031347;;0,107132917852189;-8,02213264437842E-03;-10,8
0,51;-0,84891832;1,3123071;3,1436312;-3671,23888599989;-1803,38973400015;71;64,358864;331,57001;10;1,3267696;494,90778;-0,74079323;0;0;-0,458744131655629;0,458744131655629;0,5466468349303;1,23804205056587E-02;2,20067557710035E-02;0,326753167539328;64,3081871614414;64,5808526187695;86,0909009695341;;0,106767632496984;-8,32596957135908E-03;-10,79
0,52;-0,75503147;1,3129425;3,1432796;-3671,23896066654;-1803,38962600018;71;64,364418;331,58002;10;1,485616;494,81985;-0,72038329;0;0;-0,364857281655629;0,364857281655629;0,548282858402499;0,013985883246781;-1,02528257259948E-02;0,326300609565083;64,3188157846812;64,5926163683628;86,1055303164936;;0,106472087802545;-8,35881806193265E-03;-10,78
0,53;-0,59740168;1,3129282;3,1435251;-3671,23903533319;-1803,3895180002;71;64,369965;331,59;10;1,4820397;494,88126;-0,70415372;0;0;-0,207227491655629;0,207227491655629;0,5482460388626;1,39236838007447E-02;-2,40022203460011E-02;0,327055088653097;64,3289096904234;64,6043704325295;86,1242936456931;;0,106965031013885;-8,73633958320586E-03;-10,77
0,54;-0,67045224;1,3118649;3,1426585;-3671,23910999984;-1803,38941000023;71;64,375519;331,60001;10;1,216203;494,66458;-0,69515264;0;0;-0,280278051655629;0,280278051655629;0,5455082614657;1,11654994029497E-02;-2,52303966069989E-02;0,325779712958323;64,3384837890971;64,6161322365923;86,1410418799325;;0,106132421375207;-8,59799153764714E-03;-10,76
0,55;-0,92951369;1,3116276;3,1422579;-3671,23911;-1803,38941;71;64,374969;331,60001;10;1,1568964;494,56445;-0,69452673;0;0;-0,539339501655629;0,539339501655629;0,5448972630868;1,05448948410926E-02;1,59611418070016E-02;0,325245324105246;64,3475624575092;64,6278647521798;86,153756963732;;0,105784520852327;-9,01052883515078E-03;-10,75
0,56;-0,67705685;1,3129675;3,1437182;-3671,23911;-1803,38941;71;64,374413;331,60001;10;1,4918745;494,92953;-0,70070541;0;0;-0,286882661655629;0,286882661655629;0,5483472282275;0,01400069493501;-6,99828737400488E-03;0,325433985029719;64,3561783123888;64,6395779221463;86,1694424408915;;0,105907278612323;-9,39738531600757E-03;-10,74
0,57;-0,67719787;1,3124752;3,1431091;-3671,23911;-1803,38941;71;64,373863;331,60001;10;1,3687909;494,77725;-0,71043521;0;0;-0,287023681655629;0,287023681655629;0,5470796576336;1,27403548519634E-02;2,43704157449997E-02;0,324414141126417;64,3643708458219;64,6512862945784;86,189192517491;;0,105244534962791;-9,28926536895092E-03;-10,73
0,58;-0,73491204;1,312418;3,142935;-3671,2391100001;-1803,38940999982;71;64,373314;331,60001;10;1,3544858;494,73373;-0,72073644;0;0;-0,344737851655629;0,344737851655629;0,546932379474;0,012609834497832;-2,53230891550016E-02;0,324419000049798;64,3721848968277;64,6629713518759;86,2059940595704;;0,105247687593311;-9,79864353328482E-03;-10,72
0,59;-0,72971767;1,3120484;3,1427264;-3671,23917375009;-1803,38930437484;71,009521;64,372765;331,60001;10;1,2620986;494,68158;-0,72964185;0;0;-0,339543481655629;0,339543481655629;0,545980735981199;1,16825018162719E-02;-1,92440028819962E-02;0,323801203633131;64,3796690698427;64,6746466999457;86,2204620740899;;0,104847219474264;-9,98676706295532E-03;-10,71
0,6;-0,82925725;1,3129961;3,1436694;-3671,23923750008;-1803,38919874985;71,019051;64,372208;331,60001;10;1,499027;494,91733;-0,73580647;0;0;-0,439083061655629;0,439083061655629;0,5484208673073;0,014161296916426;-1,82321092330051E-02;0,323376372014823;64,3869881477019;64,6863047010653;86,2362545884894;;0,104572277977469;-9,94549618850571E-03;-10,7
0,61;-0,40325838;1,3131618;3,1432593;-3671,23930125007;-1803,38909312487;71,028572;64,371658;331,60001;10;1,5404522;494,81479;-0,73842627;0;0;-1,30841916556292E-02;1,30841916556292E-02;0,5488475105074;1,46172081991829E-02;-5,16554971660022E-02;0,323680607150815;64,3942025170921;64,6979506248583;86,2538094830089;;0,10476913544552;-1,01288543026684E-02;-10,69
0,62;-0,71680218;1,3125443;3,1431663;-3671,23936500006;-1803,38898749989;71,038094;64,371109;331,60001;10;1,3860762;494,79156;-0,73734528;0;0;-0,326627991655629;0,326627991655629;0,5472575758299;1,30670387473277E-02;1,24027778809976E-02;0,322846956589118;64,4013825419267;64,7095962994016;86,2685790085683;;0,104230157378856;-1,01939057664735E-02;-10,68
0,63;-0,95616722;1,311996;3,1429195;-3671,23942875005;-1803,38888187491;71,047615;64,370552;331,60001;10;1,2489855;494,72986;-0,73250109;0;0;-0,565993031655629;0,565993031655629;0,545845816828;1,16972746210488E-02;-6,7227845229978E-03;0,322732151714955;64,4086077366171;64,7212231029129;86,2780815618078;;0,104156041750565;-1,01914340710576E-02;-10,67
0,64;-0,35887101;1,310885;3,1421828;-3671,23949250004;-1803,38877624992;71,057144;64,370003;331,60001;10;0,97122788;494,54568;-0,72361475;0;0;3,13031783443709E-02;-3,13031783443709E-02;0,542985221805;8,87428973586556E-03;2,85750527139961E-02;0,322781474224113;64,4158694879048;64,7328424451389;86,2928695602873;;0,104187880102292;-9,9580735744574E-03;-10,66
0,65;-0,69819874;1,3122475;3,1426561;-3671,23955625003;-1803,38867062494;71,066666;64,385368;331,59;10;1,3118684;494,664;-0,71110481;0;0;-0,308024551655629;0,308024551655629;0,5464933772675;1,24220659344601E-02;2,31448142769974E-02;0,322170575687973;64,4232542339984;64,7444586168847;86,3099972908067;;0,10379387983912;-9,48432071912723E-03;-10,65
0,66;-0,85347813;1,3126957;3,1433439;-3671,23962000002;-1803,38856499996;71,076187;64,400742;331,58002;10;1,4239252;494,83597;-0,6967141;0;0;-0,463303941655629;0,463303941655629;0,547647399490099;0,013614025531778;8,29083346004511E-04;0,322325873968266;64,4308478722572;64,7560613547904;86,3197342255262;;0,103893969029406;-9,15961074542737E-03;-10,64
0,67;-0,64116621;1,3134217;3,1436694;-3671,23968375001;-1803,38845937497;71,085716;64,416107;331,57001;10;1,6054213;494,91733;-0,68276852;0;0;-0,250992021655629;0,250992021655629;0,5495166992081;1,55130569013378E-02;-2,97723314589982E-02;0,322389599525291;64,4387357184076;64,7676645368169;86,3323108239257;;0,103935053882078;-9,00912393610254E-03;-10,63
0,68;-0,76289356;1,3114345;3,1427109;-3671,2397475;-1803,38835374999;71,095238;64,431473;331,56;10;1,1086166;494,6777;-0,67157531;0;0;-0,372719371655629;0,372719371655629;0,5444000705585;1,04169702682759E-02;8,56376151799787E-03;0,322462826279229;64,4470024215412;64,779270619407;86,3501383174051;;0,103982274331988;-8,30971153449907E-03;-10,62
0,69;-0,53397608;1,311301;3,1423247;-3671,23981124999;-1803,38824812501;71,104759;64,446846;331,54999;10;1,075238;494,58115;-0,66548789;0;0;-0,143801891655629;0,143801891655629;0,544056335693;1,00925606056442E-02;0,015685638956;0,322670677812286;64,4557319557754;64,7908800889017;86,3661944056846;;0,10411636631984;-7,68181258098092E-03;-10,61
0,7;-0,96665007;1,312288;3,1428599;-3671,23987499998;-1803,38814250003;71,114281;64,462212;331,54001;10;1,3220012;494,71497;-0,66625261;0;0;-0,576475881655629;0,576475881655629;0,546597656383999;1,26511232181455E-02;1,55929464080018E-02;0,322311694907156;64,4648937021797;64,8024928322963;86,3798771975641;;0,103884828673924;-7,39764306877318E-03;-10,6
0,71;-0,81408536;1,3111556;3,142556;-3671,23993874997;-1803,38803687504;71,12381;64,477577;331,53;10;1,0388792;494,63898;-0,67387128;0;0;-0,423911171655629;0,423911171655629;0,5436819607908;9,74067369334425E-03;5,00308027830021E-02;0,322760287088721;64,4746452531553;64,8141008987635;86,3947187860036;;0,104174202921594;-6,68251073849579E-03;-10,59
0,72;-0,46040845;1,313026;3,1433821;-3671,24000249996;-1803,38793125006;71,133331;64,492943;331,51999;10;1,5064776;494,84549;-0,68673098;0;0;-7,02342616556292E-02;7,02342616556292E-02;0,548497853618;1,45615558725339E-02;-3,00504091029985E-02;0,32350815631036;64,4850546810948;64,8257220647609;86,415366763923;;0,104657527199328;-6,43283775318393E-03;-10,58
0,73;-0,91472965;1,3117349;3,1424141;-3671,24006624995;-1803,38782562508;71,142853;64,508316;331,51001;10;1,1837184;494,60349;-0,70272511;0;0;-0,524555461655629;0,524555461655629;0,5451735383757;1,12299870370529E-02;-5,81903218003221E-04;0,32346528944306;64,4961824060578;64,8373636139716;86,4333011537625;;0,104629793474482;-6,00075242898039E-03;-10,57
0,74;-0,83801246;1,3119948;3,1429911;-3671,24012999993;-1803,3877200001;71,152382;64,523682;331,5;10;1,2486875;494,74774;-0,71958703;0;0;-0,447838271655629;0,447838271655629;0,545842727076399;1,18969255017011E-02;-1,05592260929954E-02;0,323650709081424;64,5080794538201;64,8490097341106;86,446368375642;;0,104749781488909;-4,99656998410018E-03;-10,56
0,75;-0,6538114;1,3131464;3,1432843;-3671,24013;-1803,38772;71,161903;64,522316;331,5;10;1,5365779;494,82104;-0,73478776;0;0;-0,263637211655629;0,263637211655629;0,5488078586952;1,48562760934323E-02;3,03825574000105E-03;0,3240966662678;64,5207856789418;64,8606627228628;86,4651745771214;;0,105038649085902;-5,37865661636172E-03;-10,55
0,76;-0,62471336;1,3127279;3,1428099;-3671,24013;-1803,38772;71,171425;64,520943;331,5;10;1,4319718;494,70245;-0,74632555;0;0;-0,234539171655629;0,234539171655629;0,5477303078247;1,37665504186783E-02;-4,19588267280002E-02;0,32439968732278;64,5343282154873;64,8723293452316;86,4853810077209;;0,105235157135118;-4,87772375267396E-03;-10,54
0,77;-0,54918319;1,3122654;3,143189;-3671,24013;-1803,38772;71,180946;64,519577;331,5;10;1,3163388;494,79721;-0,75330675;0;0;-0,159009001655629;0,159009001655629;0,5465394660622;0,012561771004227;-1,23590063996204E-04;0,324840169042161;64,5487203128016;64,8840085587392;86,4998968301204;;0,10552113542334;-4,49394181096282E-03;-10,53
0,78;-1,0108846;1,3117671;3,1420743;-3671,24013;-1803,38772;71,190475;64,518211;331,5;10;1,1917651;494,51855;-0,75505131;0;0;-0,620710411655629;0,620710411655629;0,5452564467103;1,12589894822909E-02;2,05648716910012E-02;0,324565587786039;64,563960280022;64,8956985144469;86,5105975247998;;0,105342820774897;-4,86824543215595E-03;-10,52
