Time;Acel Long;Presión CIL;Presión TUB;Longitude;Latitude;Z;Velocity;Direction;Used satellites;CIL KPA;TUB KPA;Acel Long/IIR Filter;DEP KPA;BAL KPA;Ac Corregida;Ac C/ Sg Corregido;Presión Cil.;Filt Press;Presión Diff.;Aceleración;Velocidad Filt;Velocity Simp;Velocity RK4;Distancia;ACrms2;Ac Jerk;Tiempo
s;m/s2;V;V;';';m;km/h;deg.;-;kPa;kPa;m/s2;kPa;kPa;m/s2;m/s2;Kg/cm2;Kg/cm2;Kg/cm2/s;m/s2;Km/h;m/s;;m;m2/s4;m/s3;s
0,41;-0,91698605;1,3112783;3,1441045;-3671,29224624997;-1806,95299124992;65,099998;55,919998;12,2;8,3000002;1,0695755;495,02609;-0,67260951;0;0;-0,522087315960265;0,522087315960265;0,543997887891899;1,42989264063575E-02;-3,79678975779962E-02;0,276125272640511;55,8296525082624;58,395425412244;77,8456658119181;;7,62451661907963E-02;-7,91582869649077E-03;-23,4
0,42;-0,54304862;1,3095403;3,1429088;-3671,29221562497;-1806,95289312492;65,099998;55,930298;12,21;8,3500004;0,63505769;494,72717;-0,66982555;0;0;-0,148149885960265;0,148149885960265;0,5395228976579;9,86063922539181E-03;1,61748496259995E-02;0,277511011957865;55,8452326330179;58,4053725228235;77,8580260687641;;7,70123617578781E-02;-9,32279159534529E-03;-23,39
0,43;-0,71389943;1,3102198;3,1438971;-3671,29218499997;-1806,95279499992;65,099998;55,940598;12,22;8,3999996;0,80493093;494,97424;-0,66852123;0;0;-0,319000695960265;0,319000695960265;0,5412724695014;1,16526730101344E-02;5,80100862899613E-03;0,278212303680301;55,8606200368444;58,4153588125684;77,8746575253302;;7,74020859190999E-02;-9,18004097147548E-03;-23,38
0,44;-0,76531452;1,3104784;3,143059;-3671,29215437497;-1806,95269687492;65,099998;55,950897;12,23;8,4499998;0,86960196;494,76474;-0,66990489;0;0;-0,370415785960265;0,370415785960265;0,5419383109712;1,23511430698934E-02;0,021393955036999;0,278310627633593;55,8757237809688;58,4253708376943;77,8883061787363;;7,74568054538043E-02;-9,41424359278546E-03;-23,37
0,45;-0,5726167;1,3099909;3,1429207;-3671,29212374997;-1806,95259874991;65,099998;55,961197;12,24;8,5;0,74771047;494,73016;-0,67425072;0;0;-0,177717965960265;0,177717965960265;0,5406830993837;0,011127454357766;1,16638122900081E-03;0,279272448182124;55,8904632075268;58,4353952012686;77,9021849835024;;7,79931003136374E-02;-0,011046198204973;-23,36
0,46;-0,75791073;1,3107133;3,1437898;-3671,29209312497;-1806,95250062491;65,099998;55,9715;12,25;8,5500002;0,92831254;494,94742;-0,68071359;0;0;-0,363011995960265;0,363011995960265;0,5425431298469;1,30145693126838E-02;-2,82995498630012E-02;0,278871710479091;55,9047695896193;58,4454408340537;77,9170355863085;;7,77694309055341E-02;-0,01049948517274;-23,35
0,47;-0,82499123;1,3104045;3,1434381;-3671,29206249997;-1806,95240249991;65,099998;55,9818;12,26;8,6000004;0,85112453;494,8595;-0,68765491;0;0;-0,430092495960265;0,430092495960265;0,5417480337685;1,22499072405704E-02;4,48271461299887E-03;0,278819102468529;55,9185591486349;58,4554823044091;77,9301019508746;;7,77400919013563E-02;-1,07861482144609E-02;-23,34
0,48;-0,50237489;1,3106322;3,1436586;-3671,29203187497;-1806,95230437491;65,099998;55,9921;12,27;8,6499996;0,90804696;494,91464;-0,69346756;0;0;-0,107476155960265;0,107476155960265;0,5423343141346;1,28562887930266E-02;-1,04356360289981E-02;0,279621664115463;55,9317884364598;58,4655249231159;77,9461079643207;;0,078188275042701;-1,20638464990908E-02;-23,33
0,49;-0,66221404;1,3105571;3,1431937;-3671,29200124997;-1806,95220624991;65,099998;56,002399;12,28;8,6999998;0,8892715;494,7984;-0,69735706;0;0;-0,267315305960265;0,267315305960265;0,5421409471803;1,26895276429111E-02;2,39455748999751E-03;0,279029935619469;55,944426203892;58,4755829372832;77,9620760420468;;7,78577049718052E-02;-1,14444865371611E-02;-23,32
0,5;-0,70768261;1,3110948;3,1436837;-3671,29197062497;-1806,9521081249;65,099998;56,012699;12,29;8,75;1,02368;494,9209;-0,69917613;0;0;-0,312783875960265;0,312783875960265;0,5435254133764;1,40955494054073E-02;7,05493282000536E-04;0,278209107318351;55,956453520644;58,4856266403667;77,9730243634129;;0,077400307394874;-1,16964564739815E-02;-23,31
